barcode,ingredient_text
20840273,"Farine de _blé_ 56%, sucre, _œufs_ frais 9,7%, huile de colza, eau, _beurre_ concentré, levure, rhum, sel, émulsifiant (mono et diglycérides d'acides gras), gluten de _blé_, extrait de carotte, arôme naturel, arôme naturel de vanille (alcool)."
3046920010603,"sugar, cocoa paste, cocoa butter, concentrated dairy butter, freeze-dried raspberry 2%, emulsifier (soy lecithin), natural aroma, aroma,

cocoa: 47% minimum,"
3056440032696,"Farine de blé 47 %, huiles végétales (palme, coprah), sucre, chocolat en poudre 7,5 % (sucre, cacao en poudre), lactose (de lait), poudres à lever (carbonate d'ammonium, carbonate de sodium), lait entier en poudre, pâte de cacao, sel, pâte de noisettes, émulsifiant (lécithines de soja) : peut contenir œuf et autres fruits à coque"
3472860001058,"Farine de _froment_ (France), _beurre_ (22 %), sucre, _oeufs_ 2.9%, sel, arôme naturel de vanille."
5413548283128,"chocolate above milk 50% (sugar, milk powder, cocoa butter, cocoa mass, emulsifiers: lecithins [soy], vanillin), sugar, skimmed milk powder 12.5%, palm oil, hazelnuts 5.8%, concentrated butter, dark chocolate (sugar, cocoa mass, cocoa butter, emulsifiers: lecithins [soy], vanillin), glazing agent: gum arabic, glucose syrup, emulsifiers: lecithins [soja], vanillin,  of the total: dairy products 28%, cocoa 16.5%, the chocolate used is pure cocoa butter chocolate,"
8480000135025,"Harina de trigo, grasa de palma (con antioxidantes: E 304, E 306), edulcorante (maltitol), oligofructosa, gasificantes (carbonatos de amonio y de sodio), sal, extracto de malta de cebada, aromas, agente de tratamiento de la harina (metabisulfito sodico)."
6111017046029,
3017760472890,"cereals 73,8 % (wheat flour 46,8 %, whole grains 27 % (oatmeal 11,9 %, oatmeal 5,8 %, whole rye flour 3,8 %, whole wheat flour 3,5 %, whole spelt flour (wheat) 1 %, whole barley flour 1 %)), sugar, rapeseed oil, chocolate chips 5 % [sugar, cocoa paste, vegetable fats (palm and shea in varying proportions), dextrose, cocoa butter,  emulsifier (soy lecithins)), bulking agent (polydextrose), baking powder (ammonium carbonates,   sodium carbonates, diphosphates), wheat starch, metals (calcium carbonate, magnesium carbonate, elemental iron), salt, flavourings, skim milk powder, emulsifiers (e472e, soy lecithins), may contain egg, nuts, sesame,"
3229820789149,"farine de blé 33%, chocolat noir 24% (pâte de cacao, sucre de canne, beurre de cacao, émulsifiant : lécithines (tournesol), extrait de vanille), farine complète de blé 16%, sucre de canne roux non raffiné, huile de colza, fèves de soja, fibres d'acacia, flocons d'avoine, jaune d'oeuf en poudre, émulsifiant : lécithines (tournesol), poudre à lever : carbonates d'ammonium, sel marin, poudre de lait écrémé, arôme naturel, antioxydant : extraits de romarin."
5000328376677,"Potatoes, Vegetable Oils (Sunflower, Rapeseed, in varying proportions), Salt, Antioxidants (Rosemary Extract, Ascorbic Acid, Tocopherol Rich Extract, Citric Acid)."
5060088705148,"dates 49%, _cashews_ 31%, raisins 17%, raspberry 3%, natural aroma,"
5000237132296,"Dried Potato, Sunflower Oil (25%), Maize Starch, Potato Starch, Maize Dextrin, Sugar, Salt, Yeast Extract, Emulsifier (Mono-and Diglycerides of Fatty Acids), Paprika Powder"
